hero_pool_week,map_name,Ana,Ashe,Baptiste,Bastion,Brigitte,D.Va,Doomfist,Echo,Genji,Hanzo,Junkrat,Lúcio,McCree,Mei,Mercy,Moira,Orisa,Pharah,Reaper,Reinhardt,Roadhog,Sigma,Soldier: 76,Sombra,Symmetra,Torbjörn,Tracer,Widowmaker,Winston,Wrecking Ball,Zarya,Zenyatta
Overwatch League 2019 Post-Season - 2019,Horizon Lunar Colony,0.2891575277890589,0.02632722398579592,0.2749036912957823,0.1545556191105655,0.0,0.05046973161138306,0.6050964894328564,0.0,0.03224804755228784,0.027639810855627812,0.06604667410835342,0.6535716211269725,0.006474774042380632,0.16991383403105415,0.07470693769899298,0.6863819886154022,0.9068502963751082,0.01941473692191614,0.6024450120341589,0.008007386036556822,0.0,0.9191463864495828,0.008334877231500953,0.10475967178795234,0.08645175823302466,0.0,0.0724085163611668,0.0178829542278473,0.004276731731436578,0.10543445210228077,0.005815015722954306,0.021278233528000328
Overwatch League 2019 Post-Season - 2019,Ilios,0.4783021189379526,0.0,0.1741759575843577,0.04504309226083651,0.0,0.1863670442145226,0.7231435455186026,0.0,0.0,0.04979742796649002,0.05000426516325712,0.1987576609070556,0.12251625574285181,0.03739198649676859,0.689875985277049,0.45888827728459897,0.8204612444597503,0.7064082217735621,0.029953995272005235,0.0,0.0,0.7842962716626785,0.0,0.14400543943321822,0.06095299006126593,0.0,0.00516285677229238,0.025619923562766208,0.012806030766858694,0.17871616736236345,0.017353241518896428,0.0
Overwatch League 2019 Post-Season - 2019,King's Row,0.14939379437628894,0.0,0.03883904901331813,0.02133049416925504,0.0,0.04231488809519852,0.8495779953752249,0.0,0.003004907365447189,0.005364347483631591,0.0,0.8312942162196465,0.08124279415989576,0.1252741382628539,0.13874992156041088,0.8417230188053485,0.944128933491564,0.06497480926506237,0.813139081928135,0.003389181450928138,0.00519225263660557,0.9450241138683426,0.0,0.00394750626246595,0.024764273776164063,0.0,0.0054063245075494214,0.0019733275022695614,0.028407758904327698,0.03145705308520487,8.581843486039353e-05,0.0
Overwatch League 2019 Post-Season - 2019,Lijiang Tower,0.08835838125293138,0.0,0.0492350778009514,0.00738575552126197,0.006525335483839483,0.07095491323972136,0.8638247797957738,0.0,0.0,0.0,0.02073887869460611,0.7725705430441319,0.06560247014889758,0.061474586301379426,0.18625692223869017,0.8970537402028903,0.8960584770327222,0.18207349929696598,0.6917639578216528,0.004677878946833928,0.0,0.903692494915332,0.0,0.025722653524614548,0.05427273517621321,0.0,0.01335659041841757,0.013784093286666292,0.013600259614063526,0.10406260035545295,0.006953375885989697,0.0
Overwatch League 2019 Post-Season - 2019,Numbani,0.33676247972812573,0.016365397347598346,0.42265895288855193,0.39538612390645383,6.89081439705899e-05,0.021404528589198238,0.4443418348382628,0.0,0.015605784445961264,0.010841402560137455,0.0,0.4725154932855765,0.049854979281983736,0.35216935661915194,0.2951324490962653,0.45898243653513726,0.9335747991988234,0.19037205022169212,0.4509772335114999,0.0040742379312908375,0.0,0.9707224216576334,0.005247184696935822,0.03417963205620369,0.01802077051462052,0.0,0.016431373450821365,0.0002068764709438089,0.0004835828691014833,0.06974042983010065,0.0,0.013879280323956843
Overwatch League 2019 Post-Season - 2019,Rialto,0.2519145331563418,0.02242421798485022,0.3999344322065457,0.3764622172811755,0.0,0.004331863052005464,0.46733516014753745,0.0,0.003702322465021731,0.0,0.0,0.4140951813832274,0.042547969322719245,0.19580583135407492,0.46917316807210235,0.4648130020638848,0.9356641713083181,0.38171116370686237,0.40976030699441895,0.0004896935769418693,0.0,0.9882622265511762,0.0,0.04638851910629917,0.035838716108912864,0.0,0.013552370412012169,0.004471205121641797,0.0,0.07125204549921332,0.0,6.968312471613623e-05
Overwatch League 2019 Post-Season - 2019,Temple of Anubis,0.07826014895666882,0.0,0.12575888877239483,0.04365430146513961,0.00011313801580210469,0.002431902398563577,0.8142972950024162,0.0,0.0,0.024260705377115103,0.0,0.8502089493135587,0.007351334908671587,0.12960109494443903,0.027086704353097533,0.8970276312915002,0.916251928182863,0.020810117393880296,0.8461931281998281,0.01730267079129366,0.001753817792632985,0.9608105728570914,0.0,0.014308147894560249,0.08334888313803644,0.0,0.012952479288457889,0.003222512459399586,0.02420001381735681,0.07724909411095114,0.0,0.02154453927428115
Overwatch League 2019 Post-Season - 2019,Watchpoint: Gibraltar,0.38965526970234454,0.0,0.2857347768809209,0.23645768354146407,0.0005326315367979045,0.07098340597043973,0.571556799498823,0.0,0.011707300219426354,0.01223828237891926,0.0,0.6058814935480231,0.0515054664350692,0.33969278262641217,0.14514671592389358,0.5729957411896174,0.915980690343815,0.048576514056346526,0.6341897918199098,0.0031931925766558195,0.0,0.9339099294394615,0.0001593079853980685,0.06731313857445538,0.016437828933388684,0.0,0.008834671519143845,0.0013304324718289035,0.025221764712972092,0.04927457385308071,0.0014364430439012693,5.337121749174177e-05
Overwatch League Inaugural Season Championship - 2018,Dorado,0.018772229053142558,0.0,0.0,0.0,0.21239963279602542,0.9153352304984673,0.0058189554315120585,0.0,0.072603815421029,0.6633654321203352,0.009166603784096857,0.01010779534870377,0.0004363898259488231,0.0,0.9799261132635295,0.011199283677971992,0.13798249530850437,0.029378361445004192,7.283511271176565e-05,0.10713596125381872,0.14358495624134845,0.0,0.004217580752548627,0.0,0.0,0.0,0.1892659760718467,0.8133450924011206,0.7527732507871676,0.0,0.08415428502359178,0.8389577243815743
Overwatch League Inaugural Season Championship - 2018,Eichenwalde,0.02495148967810773,0.0,0.0,0.0,0.21669314925541328,0.9532866509685068,0.002815600673954597,0.0,0.16566445127851182,0.5281456889107905,0.04540591916852252,0.1314252728223386,0.0,0.0042240894939560595,0.9390342608248462,0.05693232484381678,0.420351312341799,0.32202810914682795,0.0,0.062934527181611,0.38310663223539426,0.0,0.0013128658116465018,0.011446814624780428,0.0,0.0,0.41088417849682096,0.42740778994423256,0.5169012442825375,0.0,0.05561869850568965,0.3194289295098958
Overwatch League Inaugural Season Championship - 2018,Hanamura,0.09312727760324545,0.0,0.0,0.0,0.23751642798598777,0.9231813420774068,0.0,0.0,0.1574526548548679,0.31900162340384924,0.1764745716449254,0.1350583581046094,0.02320514987501182,0.0037993561030211886,0.836425300432401,0.10349449042434462,0.2766336845245728,0.026272646641939748,0.0,0.029339463739596564,0.23829740385672246,0.0,0.0,0.03901279954300197,0.0,0.0,0.34133465520599576,0.7422759899313555,0.691541827384771,0.0,0.0284644432857935,0.5780905333765805
Overwatch League Inaugural Season Championship - 2018,Junkertown,0.0018010892950282927,0.0,0.0,0.13975037144310878,0.02101437166385257,0.9994000679505032,0.005253932613589379,0.0,0.07272557615498107,0.7415126976960319,0.14816167784540113,0.023566135731476572,0.003077012459411066,0.0,0.9928705245007208,0.0006000661156672307,0.9064120723231699,0.0,0.0018005038139403621,0.0015023225657484055,0.7644892436817818,0.0,0.0012007117832003272,0.000600856983193861,0.0,0.0,0.07752224507170229,0.8971064092855027,0.09208560507811704,0.0,0.0,0.10754650594387129
Overwatch League Inaugural Season Championship - 2018,King's Row,0.03761740301761377,0.0,0.0,0.0,0.11367104368765373,0.8230140886876903,0.015565827654386577,0.0,0.14269856187881097,0.48088590083244315,0.21061310887673507,0.14859140154882552,0.0,0.0,0.8504639068517458,0.15707951082200058,0.4339489202077172,0.14139090438910293,0.0,0.2511783758613051,0.40575684942958645,0.0,0.0015333147293098482,0.003538335546996346,0.0,0.00023630115445828943,0.155652174371072,0.7076706585459652,0.31357512656940295,0.0,0.18868066470985068,0.4166376206273276
Overwatch League Inaugural Season Championship - 2018,Lijiang Tower,0.011189797845169488,0.0,0.0,0.0,0.18988104035191972,0.7058788450545291,0.04065454760682749,0.0,0.012901663119883234,0.16156018933476804,0.018265374545537474,0.1897622058871681,0.09784989782556522,0.001141498097172062,0.8102377941393827,0.21180888442727056,0.03550224280614982,0.5995789492575093,0.0,0.3774757018306909,0.024660982743405325,0.0,0.007877910325665287,0.0033091199996462084,0.0,0.0,0.2823420466770942,0.49705958672376027,0.5870220553399716,0.0,0.3818121414260593,0.7522275246348549
Overwatch League Inaugural Season Championship - 2018,Oasis,0.0,0.0,0.0,0.0,0.2397814896788544,0.7868522429609968,0.01794816815722958,0.0,0.011629789191603492,0.26150712359678946,0.0,0.15288004244843484,0.08107108211985778,0.0,0.8471199575396431,0.06946209248627318,0.10749601603083456,0.5368544714822645,0.029073496868080563,0.22978042717854155,0.09171368849696394,0.0,0.06812548966560422,0.0011630674843832324,0.0,0.0,0.3932025354580332,0.37873231065127383,0.6627235567918475,0.0,0.22097313685209197,0.8119098148603985
Overwatch League Inaugural Season Championship - 2018,Volskaya Industries,0.09855262242537739,0.0,0.0,0.0,0.105376872220586,0.9999999998791813,0.0,0.0,0.1903628546109343,0.6711793485092616,0.0,0.1876106838509452,0.014673410852747731,0.043983723431118255,0.8505853787728928,0.1108208578739897,0.44061980150228514,0.07877708951850576,0.007841013420526984,0.11014039388813023,0.41606389330665966,0.0,0.003409497022629772,0.010909443418993772,0.0,0.0,0.32649452712941934,0.5337522651096137,0.4492398046289134,0.0,0.1108208578739897,0.238785660753299
Overwatch League Stage 1 - 2019,Busan,0.18376353678871638,0.001255788980032861,0.0,0.0,0.8157342731562892,0.6594112448536432,0.0008366918231429985,0.0,0.0,0.0,0.0,0.9981431458648978,0.007166523443682119,0.0,0.0018568541343277204,0.11429682373817163,0.0,0.004105347018753794,0.0009936998196369026,0.5657232613757077,0.022258158366509694,0.0,0.008289988773928442,0.3847679764257756,0.0,0.0,0.24031490665075406,0.1833749397608474,0.13312839477706975,0.31223762696264273,0.6571839594061658,0.7051568578793048
Overwatch League Stage 1 - 2019,Dorado,0.10589781187075216,0.0,0.0,0.0,0.8574905384969792,0.7929040665607169,0.0005289940237223727,0.0,0.028004766087472276,0.03633518355848464,0.002922669750333399,0.9281366266209801,0.0050156360309552865,0.0,0.0713344800415378,0.001656540951062639,0.02308176598809872,0.013046764291630356,0.006558106705511214,0.8168757418511517,0.00398132013353038,0.0,2.3024360706761808e-05,0.2424620195778192,0.0002759089783784719,0.0,0.04890199729023764,0.10191878428759912,0.11178711449328538,0.05506665908765166,0.848539897816484,0.8972535811449187
Overwatch League Stage 1 - 2019,Hollywood,0.014938818186847452,0.005010966404346513,0.0,0.00028862885315753114,0.9686522280402744,0.8852777830989125,0.0007470278936705364,0.0,9.63766297842571e-05,0.008264720811561483,0.004938908375761762,0.9716633481504796,0.0,0.0006264265785847073,0.02790336331416122,0.007710103782868623,0.005276381645096115,0.01513356794067517,0.0,0.9218324118140409,4.820117142758638e-05,0.0,7.243696038313082e-05,0.1191807331865129,9.632381954757864e-05,0.0,0.01693901443066791,0.00968598053440579,0.03778366066272524,0.03860084546121852,0.9640734653514798,0.9751582769014088
Overwatch League Stage 1 - 2019,Horizon Lunar Colony,0.07911775998890365,0.00043358742766599185,0.0,0.05538095882626891,0.8350307613426126,0.8839808045884113,0.0002293775868631218,0.0,0.020396628139293774,0.007215988067999474,0.01682913335550884,0.8840370222627039,2.556182799292606e-05,0.008132986711613055,0.09801556506761959,0.053166572471286214,0.08386173366161996,0.04207071901992542,0.03868142282106634,0.6726519591990094,0.0009430446463601163,0.0,0.0004840015974409265,0.15104678672239605,0.005174723663300866,0.01450769739725022,0.06298353512942183,0.039290118144312366,0.17788010024632403,0.07858557599070408,0.8231763350826368,0.8666695390134889
Overwatch League Stage 1 - 2019,Ilios,0.05128076962752018,0.01002249612776232,0.0,0.00034544663163426926,0.8890108186138961,0.9189148419072954,0.0008860859895036575,0.0,4.321231691890236e-05,0.029099294797362327,0.0032615559518031703,0.9351950586149631,0.04896754387726748,0.0,0.0648049413859984,0.03937879195357065,0.07579793954309728,0.05653084824682065,0.0001077858223320021,0.48273556633278036,0.0,0.0,0.0014690255048961708,0.11804559748699021,0.0015546846357522102,0.0159408530341238,0.03467282587503956,0.025467807498852742,0.3617181240033375,0.10050622016091042,0.8277959170038092,0.9064459470557618
Overwatch League Stage 1 - 2019,King's Row,0.1093753385691949,0.00010903719731709976,0.0,0.00021849966113842527,0.9172254250732964,0.6841393040279814,0.000698475959594891,0.0,0.004276626804088026,0.007572386138038608,0.0012220704338941788,0.9876489059581487,4.360100374027584e-05,0.03022580940255523,0.011587488124594408,0.0034917969259918467,0.0026836884132645793,0.00938381135031067,0.013418466259093164,0.970563419862637,0.0015928953509872046,0.0,0.005084763473652968,0.2949350940941404,0.00386261407521132,0.0,0.0037092390233776596,0.0098853512015155,0.004517797060174474,0.027514974519028727,0.9837205422738546,0.9112925777631781
Overwatch League Stage 1 - 2019,Nepal,0.09160243291491305,0.0,0.0,0.0,0.8674871246326074,0.9122035122800467,0.0005090942419953438,0.0,0.0,0.02927901197219052,0.0,0.9424570569874977,0.028990166208948707,0.009598652989656387,0.05754294301659488,0.046828389764208236,0.023705650687373674,0.062364442205773675,0.0018427030228537519,0.5048733088562278,0.012020091413584035,0.0,0.003927008502900668,0.13971774909453258,0.0,0.0,0.044503131070399854,0.03696623684888448,0.37155510060604147,0.10815662391250942,0.8466155521998082,0.8572540165704511
Overwatch League Stage 1 - 2019,Numbani,0.07043842068837476,0.0,0.0,0.0,0.929451574426475,0.9477142974282143,0.000304642836474323,0.0,0.010273754955932222,0.0004132743126352768,0.0,0.9474758601309977,0.0030915602034165407,0.00021771930393500063,0.045014690369844804,0.009227940393066118,0.0,0.045972796865645614,0.007225819299772197,0.7162694486803629,0.00019613967288065933,0.0,6.52530233181079e-05,0.12222500919375581,0.00019571646485990797,0.0,0.006356746076162503,0.0005883289069312447,0.2208478644937962,0.06987066679523059,0.9138648739703347,0.9326976015075843
Overwatch League Stage 1 - 2019,Rialto,0.05176244058393757,0.0,0.0,0.004653264148133029,0.9246676207258994,0.900587172988256,0.0002800042001287648,0.0,0.0015077568929261415,0.011612288639661307,0.0,0.9625176370853517,0.005794889380446729,0.018870792773267836,0.0355009594680793,0.004674655722821658,0.01479948885840206,0.025461027820960457,0.0028859427595960023,0.8873783898974951,0.00495493142939867,0.0,0.00019413715302396347,0.12295559648777793,0.00010780537454126455,0.0,0.00626802453602324,0.01956159871556606,0.04635884592867043,0.059110466440980426,0.9395760842971669,0.9479581776914883
Overwatch League Stage 1 - 2019,Route 66,0.058835519288815474,0.004485034280720363,0.0,0.02033195792364756,0.9428755067679084,0.7344293616231221,0.0007513711712721223,0.0,0.0017982649669739026,0.035130785205559435,0.00266325774492112,0.9449706043729045,0.00938053573361469,0.0009561200563181042,0.0528660080846977,0.010520771162174973,0.03408283606385326,0.024520962574226212,0.0018904501462828436,0.9068309721095428,0.006693251673793114,0.0,0.009586588088788468,0.2764312263749597,0.0008424040912643616,2.280630827072598e-05,0.034424196765006,0.021378995476020866,0.0324688174197536,0.030921073620222783,0.9133897086139339,0.8865206122914309
Overwatch League Stage 1 - 2019,Temple of Anubis,0.043921697690135944,0.0,0.0,0.0058500236436457844,0.8989873112218647,0.9518556946311792,0.0026174087203640235,0.0,0.013681755214419089,0.0017688954074245164,0.024509711211867884,0.9322039392052931,0.0029016920749609324,0.008821990641727777,0.06524866731345229,0.01396629311463225,0.028637883883537812,0.036469087274640447,0.00047157457814164724,0.7669748622605589,0.0022175792282832446,0.0,0.007360739204041204,0.05807533049101225,0.0030427261362951353,0.002311654568366497,0.025972761704878104,0.05602695347191008,0.14715839953629484,0.07756230093688352,0.8975771199746241,0.9238059466595635
Overwatch League Stage 1 - 2019,Volskaya Industries,0.08980099385135262,0.0007666768883621956,0.0,0.00342137800345563,0.877458563291999,0.8040820479818682,0.0035592806992417745,0.0,0.0032245516594785655,0.016675341062590967,5.904414356058618e-05,0.9273453573699842,0.004207765877492657,0.0023595893773316443,0.06883978818507225,0.021825796613975778,0.0033820357097827164,0.0536210310507732,0.008042831571449988,0.6353789874039667,0.00019660586694125943,0.0,0.004011178619332962,0.236403571136831,0.0012977552869758362,0.0033229255870140715,0.08380418139044421,0.0712404876999212,0.21927311167614694,0.15193450773644254,0.8364041521657408,0.8680604620924692
Overwatch League Stage 2 - 2019,Blizzard World,0.22045632560848344,0.004998623990800829,0.05737581912494249,0.02067110273911419,0.8148321311649515,0.8098581457615799,0.009235210268087234,0.0,0.009107576453840706,0.06633076812753046,0.0023295422399459663,0.8852730098917578,0.010036667396550741,4.2307438399826193e-05,0.09786726129118505,0.012157881858833486,0.03386251738391661,0.06644172873514675,0.0,0.7298133636304331,0.007262833243470123,0.0,0.025183346767814883,0.22815783778471804,0.002203125391355552,0.00400265353614681,0.044497124053809574,0.044643336838666565,0.11598037832721869,0.12167758265850502,0.8116114282612408,0.744090370031554
Overwatch League Stage 2 - 2019,Busan,0.26719854995056513,0.0,0.001928672489529436,0.00021495659036733277,0.812334849478164,0.7672042893382613,0.01602489133456659,0.0,0.0015709281474323594,0.006740298618565643,0.0,0.9505928343598312,0.0014567586674542048,0.0,0.045350487088693055,0.09524322555849347,0.030273216914754954,0.021430686394282587,0.00028567538550570564,0.6298947541241591,0.022079291319291015,0.0,0.04843808250499578,0.29744994329333246,0.0,0.022219588389108088,0.1163095857904035,0.1558644399141019,0.1776802115773151,0.16706385211909947,0.7137753932182799,0.6313745374334457
Overwatch League Stage 2 - 2019,Eichenwalde,0.2841146258025091,0.000367315819735301,0.07085779769450266,0.013855184768243083,0.7726700814045002,0.8322967900728238,0.013261476871161396,0.0,0.0,0.019481697693977888,0.010659628022216617,0.8238451631283599,0.023637356942526274,0.00019827215381587195,0.15568254194015557,0.0495102828334546,0.04122464526530187,0.14259071104525173,0.0009894250380014142,0.6006128803149895,0.02926370948573421,0.0,0.054684619713848026,0.2205501922822232,0.010123220784088194,0.0,0.03265952649787512,0.04365583542132773,0.236945686220082,0.12229335079912684,0.7484030230626872,0.6455649589214811
Overwatch League Stage 2 - 2019,Hanamura,0.3361518975976491,0.00011008190875230274,0.112221663753336,0.07699756296155105,0.6815408898010038,0.8277616435025309,0.0156532265230322,0.0,0.04031657065283873,0.06572163444597552,0.013296625875015072,0.702081823935208,0.007397082707364512,0.032807640895187694,0.23745980353307028,0.04729441060052693,0.12699945550051284,0.19472411613972446,0.002686287154133391,0.4344054887847535,0.019396563747474425,0.0,0.03998286314522867,0.18219056235997494,0.010810456133462081,0.02195314164049617,0.058014592479741216,0.07349435276668452,0.31635679508283604,0.13333399449848943,0.6361614209116763,0.5526773509617697
Overwatch League Stage 2 - 2019,Junkertown,0.15910528606346877,0.0001891351707731691,0.1569851548614888,0.11213591585902807,0.604278351653152,0.9164310548469083,0.004111770474739289,0.0,0.038875069910337026,0.10721852328056933,0.045160874072777996,0.696511139266937,0.0020556620083735646,0.006333638484856465,0.2667884390338377,0.03811981239355113,0.25270003640630284,0.025853677617518275,4.731661685163616e-05,0.5538420286555861,0.18489920059476603,0.0,0.005104963773196013,0.13799909809511007,0.01302038977014251,0.0050577950318839516,0.03705735013074256,0.20378294819907627,0.13683230115259906,0.06284037686639421,0.6497185457283604,0.5769441439806724
Overwatch League Stage 2 - 2019,King's Row,0.1875988020837464,9.46610335487592e-05,0.07735528787544396,0.019238838594170735,0.8360619839557691,0.7990309894410256,0.020396154617065787,0.0,0.02024416181764468,0.026587100424379524,0.0327401686515587,0.8888612807225454,0.005226573539465123,0.0007197452286538584,0.09875581670205062,0.009867069542663595,0.04400508301759819,0.057324202694260085,0.0,0.8525193154909818,0.01808342501443452,0.0,0.01780135966527319,0.1447067933654928,0.009598674620730965,0.007574993371058126,0.011343109887090164,0.053818854972065885,0.03444681840579522,0.07346033400073133,0.881816250965334,0.7707221502994225
Overwatch League Stage 2 - 2019,Lijiang Tower,0.18353946601613158,0.0,0.01132875799286829,0.006193387642193546,0.8336660968477552,0.8012942547731843,0.024217043158161238,0.0,0.0,5.295988569867162e-05,0.013844619107204807,0.8842192492512327,0.003626631749097446,0.011408130909674786,0.13589548157943793,0.06450617406504656,0.006193543461953339,0.1382519301190428,0.0,0.6378449220907962,0.014187649796616889,0.0,0.012148487173590215,0.20397104687780898,0.005690771656353598,0.0,0.0679985699077035,0.07768880678201534,0.19303750011215512,0.17486148909438048,0.7746412623165112,0.7196917676333858
Overwatch League Stage 2 - 2019,Oasis,0.27071180232336256,0.0,0.011236432975656994,0.010805438127230609,0.7647983800601498,0.7611439613681873,0.026176910739245,0.0,0.00020312015890590473,0.0037033669282902433,0.0,0.7876495344773717,0.06434737141282046,0.004971390984072585,0.21318561821837761,0.13686603235841113,0.020164806686597807,0.19172890843208099,0.0,0.4011128617360217,0.012227128584030767,0.0,0.1301141890348854,0.267696112539913,0.0,0.0,0.09645816303938115,0.014613224765197582,0.39516050403055825,0.1884310282405176,0.6473095004841198,0.5791842122946143
Overwatch League Stage 2 - 2019,Paris,0.3720324313250798,0.0003592585036730085,0.1704942808073234,0.10781807927637195,0.6382892103452529,0.7856120791408385,0.004171670707607304,0.0,0.04673983309425407,0.06552475664550962,0.07206922978967115,0.6991965810900315,0.012762549790571584,0.0012704444796524427,0.20887136241394189,0.0377893621377197,0.19748713084106467,0.12536001001515984,0.0031214030419762246,0.3761635031895349,0.06039058743812687,0.0,0.013092065784403011,0.32471616352965676,0.004475340832056134,0.019861605814651285,0.03903315740833213,0.08419952936864572,0.3452992689599082,0.12552553248267023,0.5906124773225758,0.4676610944237388
Overwatch League Stage 2 - 2019,Rialto,0.14424863447337588,0.0,0.034301539484248744,0.016365720762179112,0.8550962372186123,0.8610705553207114,0.01910464945147873,0.0,0.005104110447409857,0.03298994813785402,0.0,0.9045031398362468,0.0,0.00042135196545239586,0.09423282750475762,0.04190778277755085,0.02547428050118073,0.0707044969826868,0.00011707405858421177,0.8277738137127314,0.017910804271529242,0.0,0.010112150525427828,0.12460287633647164,0.0,0.0,0.00573568546188183,0.03469903313902107,0.08426284789090074,0.06494788233820546,0.9066296201736553,0.8176829372278465
Overwatch League Stage 2 - 2019,Temple of Anubis,0.3023596084321515,0.005909147531003253,0.09098237806614612,0.028723106925189583,0.6583986591772849,0.8520233114403769,0.007996950669809749,0.0,0.07451925589677455,0.034432576684062605,0.1101022926974772,0.7416724954192455,0.00441877708808809,0.036562582377276026,0.23225210544810196,0.021500966987376642,0.10015503884409722,0.06786217075410438,0.0006220632442664693,0.4693381161973473,0.01441533641547522,0.0,0.0038198749489565848,0.17527556046919385,0.0014219434582121808,0.009039661507191014,0.05717434597477025,0.1473980463009376,0.3106252637008042,0.14296107153797616,0.6557546240575894,0.6422826677487139
Overwatch League Stage 2 - 2019,Watchpoint: Gibraltar,0.15322498135332674,0.0,0.04576747550831141,0.02412561598025286,0.8708472080416133,0.9227251584807484,0.010308242315135338,0.0,0.011093087249271816,0.030673941469984655,0.004737053805635407,0.923114225825172,0.0,0.005692091466276163,0.05231968211030904,0.025595409313759022,0.02874050230926098,0.0008099149470755448,0.0,0.5057894558709065,0.015192645835360017,0.0,0.013568719602164433,0.09062172813130685,0.0014228256616675167,0.005351056559682941,0.01833306291295792,0.03838076603244341,0.42159475061346147,0.05131085501530222,0.891406909860178,0.8372526337284358
Overwatch League Stage 3 - 2019,Dorado,0.5943703175911375,0.0076677226218609,0.02304568444205919,0.0003703055480510368,0.5858486181965709,0.46728575800103134,0.02461770019750867,0.0,0.007167506600092051,0.13044241798985126,0.004640887596234269,0.6309593870296845,0.00034842338284141124,0.0025494933261055145,0.368866246100405,0.05145592747578329,0.21558306750399658,0.2631444892755575,0.0,0.49530222252481837,0.09060162938244849,0.0,0.005510264834962872,0.5624115430191685,8.714171409451836e-05,4.360346695121141e-05,0.044551138406331424,0.3052760807020933,0.12470198973163552,0.16892256474385892,0.5066500336987249,0.3175778348961419
Overwatch League Stage 3 - 2019,Eichenwalde,0.47859405766217994,0.0001681066667159486,0.03863209853752149,6.30839936409604e-05,0.7028979328555732,0.5666445723697568,0.024209105913397803,0.0,0.007881699455497283,0.05626275364662576,0.015132374408570686,0.7288733984189056,0.019441181642389924,0.00687370827903361,0.27102161101804717,0.02656341347459868,0.09595884635414807,0.21492512972783312,0.0035938141154643714,0.6678855329687655,0.0901142331288883,0.0,0.016479308181811956,0.45132241682015506,6.312658508390403e-05,0.00016803930468507189,0.065549340153913,0.09097881152780889,0.07019054375893319,0.16640580054973858,0.664223816411714,0.4588821420686023
Overwatch League Stage 3 - 2019,Havana,0.29505853508838176,0.0,0.11216473058703616,0.03202346304031997,0.7513293918131426,0.542597885756103,0.004086063527352986,0.0,0.004474444467157327,0.06295608684590975,0.002943627046774177,0.8400784899915653,0.0008902705114625694,0.019493066062457393,0.1262776803534129,0.018832976196866687,0.1268669173283203,0.07040073800650384,0.0023048050465870685,0.814488720639986,0.08457116444960232,0.0,9.145915533552497e-05,0.41232260247990604,0.004837978289694881,0.007486498522927499,0.012441154971186611,0.11305720374430209,0.03323609579514096,0.030635153877364894,0.833342861353001,0.6407099350521984
Overwatch League Stage 3 - 2019,Hollywood,0.3757351560373842,0.023165732643315562,0.0021774562523726457,0.0009618920729251208,0.7657494894361387,0.6126088651926942,0.026329764658445474,0.0,0.006354096159205838,0.12328567114290376,0.03729381910018072,0.7718773582674696,0.010709593714324717,0.005874224646310193,0.22619842981057295,0.012227434845777775,0.13000182294774446,0.1300195581778733,0.0003544174799745808,0.6145881268621072,0.05298914452337971,0.0,0.0005572523118143715,0.437969319589024,0.00015200507548793248,0.00025318922829331266,0.015544294632490241,0.08486069651446013,0.17571809114131934,0.08313481954070691,0.6845885859664728,0.5887196920288296
Overwatch League Stage 3 - 2019,Horizon Lunar Colony,0.40189350345124986,0.011327856638344886,0.08825760430979418,0.03733172045384865,0.613847936915052,0.5686914627468658,0.021150688182750614,0.0,0.0253805099888296,0.10596198545129462,0.055587437251009765,0.6770579463030242,0.0018881881102061561,0.002366006487668336,0.27187079142541976,0.03809335829348622,0.2108515397291935,0.13018083002495978,0.0059510817735590185,0.5871252272779095,0.05926482291190988,0.0,0.016348380723594715,0.464912107768479,0.0005974204921954546,0.019331265842005504,0.03164211900412087,0.2052413809140386,0.08902245938479292,0.13873911731927846,0.6212276012026668,0.49885764962245055
Overwatch League Stage 3 - 2019,Ilios,0.3678604936863163,0.0,0.008379276168973677,0.012416838025621598,0.7624225634906988,0.6707870418055972,0.04056904314171764,0.0,0.00022429527522025886,0.018924948638238855,0.0,0.7948841774762233,0.019075474177841546,0.004689231516179637,0.211199845392501,0.07234268360685374,0.08742355019310848,0.20543863981632815,0.0011469772072114739,0.4751627125556937,0.02206747346045517,0.0,0.0013964950113816161,0.42389823565187823,0.0,0.004364796483504327,0.03952224795852328,0.12182598949992302,0.23062772551986563,0.21760856152893035,0.6393360655221044,0.5464046171891093
Overwatch League Stage 3 - 2019,Nepal,0.37895286433620057,0.002906659665373861,0.002067210371544632,0.004132050124168653,0.6919953859215149,0.6598125835879353,0.026306035156269367,0.0,0.0007491495701305531,0.04913254938514426,0.015128786300438854,0.7663856024565739,0.01006662004430023,0.06657290096860256,0.23127789424926584,0.031008873017568463,0.0759756385194503,0.2046108896006119,0.0,0.386499124365436,0.07121369385111838,0.0,0.009617504225249663,0.3678365219853678,0.0,0.007340121010793014,0.07127052762798426,0.1121360952741366,0.3276934475586449,0.20695508619428649,0.649273586676118,0.5730825979557709
Overwatch League Stage 3 - 2019,Numbani,0.45914188541357687,0.0,0.054682192040582035,0.013621655537189359,0.7033220551537246,0.5623104756546339,0.05913619110624144,0.0,0.0018424805774441303,0.04777101118903967,0.004829037283952131,0.7801465487557953,0.004316370356216054,0.00027975790450860327,0.20695508121878026,0.030349148082970578,0.0502429226960714,0.1865929322216991,0.0015161190552351032,0.6137757369699287,0.03718200837415781,0.0,0.025030212899117193,0.5203371414390923,0.00016339601295848108,0.0,0.056850770376461635,0.06622306008239644,0.16067238934635206,0.19098268228508525,0.6753606426613952,0.4863660953053949
