match_id,game_number,map_name,map_winner,match_date,team_one_name,team_two_name,team_one_score,team_two_score,season
21287,1,Oasis,Los Angeles Valiant,2019/04/20,Los Angeles Valiant,Washington Justice,66.66666666666666,64.33333333333333,2019
21288,1,Lijiang Tower,Vancouver Titans,2019/04/21,Vancouver Titans,Boston Uprising,66.66666666666666,46.666666666666664,2019
21289,1,Oasis,Chengdu Hunters,2019/04/28,Chengdu Hunters,London Spitfire,85.33333333333331,87.33333333333333,2019
21290,1,Nepal,New York Excelsior,2019/06/14,Paris Eternal,New York Excelsior,61.33333333333333,90.33333333333331,2019
21291,1,Nepal,Guangzhou Charge,2019/02/23,Vancouver Titans,Guangzhou Charge,66.0,66.66666666666666,2019
21291,5,Ilios,Vancouver Titans,2019/02/24,Guangzhou Charge,Vancouver Titans,71.66666666666666,96.99999999999999,2019
21292,1,Busan,Los Angeles Gladiators,2019/03/08,Atlanta Reign,Los Angeles Gladiators,18.666666666666664,66.66666666666666,2019
21293,1,Lijiang Tower,Atlanta Reign,2019/04/05,Boston Uprising,Atlanta Reign,75.66666666666666,95.99999999999999,2019
21293,5,Busan,Boston Uprising,2019/04/05,Boston Uprising,Atlanta Reign,66.66666666666666,31.666666666666664,2019
21294,1,Oasis,Paris Eternal,2019/04/05,Guangzhou Charge,Paris Eternal,66.0,66.66666666666666,2019
21295,1,Oasis,Vancouver Titans,2019/04/07,Vancouver Titans,Hangzhou Spark,66.66666666666666,43.33333333333333,2019
21296,1,Lijiang Tower,Los Angeles Valiant,2019/04/12,Los Angeles Valiant,Atlanta Reign,66.66666666666666,33.0,2019
21296,5,Busan,Los Angeles Valiant,2019/04/13,Los Angeles Valiant,Atlanta Reign,66.66666666666666,90.66666666666666,2019
21297,1,Busan,Dallas Fuel,2019/04/14,Dallas Fuel,Paris Eternal,66.66666666666666,50.33333333333333,2019
21298,1,Oasis,San Francisco Shock,2019/05/03,Philadelphia Fusion,San Francisco Shock,66.33333333333333,96.66666666666666,2019
21299,1,Lijiang Tower,Toronto Defiant,2019/05/05,Toronto Defiant,Paris Eternal,99.66666666666666,51.99999999999999,2019
21300,1,Ilios,Atlanta Reign,2019/06/06,San Francisco Shock,Atlanta Reign,81.66666666666666,99.66666666666666,2019
21300,5,Oasis,San Francisco Shock,2019/06/07,San Francisco Shock,Atlanta Reign,66.66666666666666,33.0,2019
21301,1,Ilios,London Spitfire,2019/02/24,Hangzhou Spark,London Spitfire,10.333333333333332,66.66666666666666,2019
21302,1,Busan,Toronto Defiant,2019/03/03,Boston Uprising,Toronto Defiant,42.33333333333333,66.66666666666666,2019
21303,1,Ilios,Vancouver Titans,2019/03/09,Paris Eternal,Vancouver Titans,99.33333333333333,81.33333333333331,2019
21304,1,Nepal,Chengdu Hunters,2019/03/17,Atlanta Reign,Chengdu Hunters,14.666666666666666,66.66666666666666,2019
21304,5,Busan,Chengdu Hunters,2019/03/17,Atlanta Reign,Chengdu Hunters,35.0,66.66666666666666,2019
21305,1,Busan,Toronto Defiant,2019/04/06,Toronto Defiant,Boston Uprising,66.66666666666666,54.33333333333333,2019
21305,5,Oasis,Boston Uprising,2019/04/06,Toronto Defiant,Boston Uprising,85.0,99.66666666666666,2019
21306,1,Lijiang Tower,San Francisco Shock,2019/04/19,San Francisco Shock,Toronto Defiant,66.66666666666666,0.0,2019
21307,1,Nepal,Paris Eternal,2019/06/16,Florida Mayhem,Paris Eternal,11.666666666666666,66.66666666666666,2019
21308,1,Oasis,Los Angeles Gladiators,2019/06/22,Los Angeles Gladiators,Shanghai Dragons,66.66666666666666,66.0,2019
21309,1,Ilios,Hangzhou Spark,2019/06/28,Hangzhou Spark,Los Angeles Valiant,99.66666666666666,81.66666666666666,2019
21309,5,Oasis,Hangzhou Spark,2019/06/28,Hangzhou Spark,Los Angeles Valiant,66.66666666666666,26.666666666666664,2019
21310,1,Nepal,Philadelphia Fusion,2019/06/29,Boston Uprising,Philadelphia Fusion,20.0,66.66666666666666,2019
21310,5,Ilios,Philadelphia Fusion,2019/06/29,Boston Uprising,Philadelphia Fusion,66.33333333333333,74.33333333333331,2019
21311,1,Nepal,Guangzhou Charge,2019/03/09,Guangzhou Charge,Los Angeles Gladiators,66.66666666666666,54.666666666666664,2019
21312,1,Busan,Boston Uprising,2019/03/10,Florida Mayhem,Boston Uprising,36.666666666666664,66.66666666666666,2019
21313,1,Lijiang Tower,New York Excelsior,2019/04/04,Philadelphia Fusion,New York Excelsior,24.333333333333332,66.66666666666666,2019
21314,1,Lijiang Tower,Dallas Fuel,2019/04/28,Houston Outlaws,Dallas Fuel,33.0,66.66666666666666,2019
21315,1,Lijiang Tower,Vancouver Titans,2019/05/04,Seoul Dynasty,Vancouver Titans,67.66666666666667,66.66666666666666,2019
21316,1,Oasis,San Francisco Shock,2019/05/05,Shanghai Dragons,San Francisco Shock,48.33333333333333,99.66666666666666,2019
21317,1,Oasis,Seoul Dynasty,2019/06/08,Seoul Dynasty,Guangzhou Charge,66.66666666666666,66.0,2019
21318,1,Oasis,Dallas Fuel,2019/06/09,Washington Justice,Dallas Fuel,33.0,66.66666666666666,2019
21319,1,Ilios,Toronto Defiant,2019/06/15,Toronto Defiant,London Spitfire,79.66666666666666,55.66666666666666,2019
21320,1,Nepal,Chengdu Hunters,2019/06/23,Chengdu Hunters,Dallas Fuel,66.66666666666666,36.33333333333333,2019
21321,1,Oasis,Seoul Dynasty,2019/04/06,Los Angeles Gladiators,Seoul Dynasty,7.333333333333333,66.66666666666666,2019
21321,5,Lijiang Tower,Los Angeles Gladiators,2019/04/06,Los Angeles Gladiators,Seoul Dynasty,66.66666666666666,59.33333333333333,2019
21322,1,Oasis,Hangzhou Spark,2019/04/13,Boston Uprising,Hangzhou Spark,33.33333333333333,84.66666666666666,2019
21322,5,Lijiang Tower,Hangzhou Spark,2019/04/13,Boston Uprising,Hangzhou Spark,99.33333333333333,87.66666666666666,2019
21323,1,Oasis,New York Excelsior,2019/04/14,New York Excelsior,Florida Mayhem,66.66666666666666,13.333333333333332,2019
21324,1,Busan,Atlanta Reign,2019/04/19,New York Excelsior,Atlanta Reign,66.0,66.66666666666666,2019
21325,1,Lijiang Tower,Seoul Dynasty,2019/04/20,Dallas Fuel,Seoul Dynasty,33.0,66.66666666666666,2019
21326,1,Ilios,Chengdu Hunters,2019/06/14,Dallas Fuel,Chengdu Hunters,40.666666666666664,66.66666666666666,2019
21327,1,Nepal,San Francisco Shock,2019/06/16,San Francisco Shock,Seoul Dynasty,75.99999999999999,55.99999999999999,2019
21328,1,Nepal,Los Angeles Valiant,2019/06/21,Shanghai Dragons,Los Angeles Valiant,79.99999999999999,82.66666666666666,2019
21329,1,Ilios,Hangzhou Spark,2019/06/23,Hangzhou Spark,Seoul Dynasty,66.66666666666666,65.0,2019
21329,5,Oasis,Hangzhou Spark,2019/06/23,Hangzhou Spark,Seoul Dynasty,66.66666666666666,16.666666666666664,2019
21330,1,Oasis,Vancouver Titans,2019/06/24,Los Angeles Valiant,Vancouver Titans,48.666666666666664,66.66666666666666,2019
21331,1,Oasis,San Francisco Shock,2019/04/13,Guangzhou Charge,San Francisco Shock,12.666666666666666,66.66666666666666,2019
21332,1,Lijiang Tower,London Spitfire,2019/04/13,London Spitfire,Philadelphia Fusion,79.33333333333331,60.33333333333333,2019
21333,1,Busan,Los Angeles Gladiators,2019/04/21,Los Angeles Gladiators,Chengdu Hunters,66.66666666666666,10.0,2019
21334,1,Oasis,Seoul Dynasty,2019/04/27,Houston Outlaws,Seoul Dynasty,71.0,66.66666666666666,2019
21335,1,Oasis,Vancouver Titans,2019/05/04,Toronto Defiant,Vancouver Titans,39.0,66.66666666666666,2019
21336,1,Oasis,Los Angeles Gladiators,2019/06/08,Los Angeles Gladiators,Dallas Fuel,66.66666666666666,51.666666666666664,2019
21337,1,Ilios,Boston Uprising,2019/06/16,Philadelphia Fusion,Boston Uprising,59.66666666666666,66.66666666666666,2019
21338,1,Ilios,Chengdu Hunters,2019/06/28,San Francisco Shock,Chengdu Hunters,75.66666666666666,85.66666666666666,2019
21338,5,Oasis,Chengdu Hunters,2019/06/28,San Francisco Shock,Chengdu Hunters,73.99999999999999,99.66666666666666,2019
21339,1,Oasis,Toronto Defiant,2019/06/30,Houston Outlaws,Toronto Defiant,36.0,66.66666666666666,2019
21340,1,Busan,Philadelphia Fusion,2019/07/26,Guangzhou Charge,Philadelphia Fusion,29.0,66.66666666666666,2019
21340,5,Ilios,Guangzhou Charge,2019/07/26,Guangzhou Charge,Philadelphia Fusion,66.66666666666666,61.33333333333333,2019
21341,1,Busan,Houston Outlaws,2019/04/13,Vancouver Titans,Houston Outlaws,36.666666666666664,66.66666666666666,2019
21342,1,Busan,London Spitfire,2019/04/20,London Spitfire,Boston Uprising,66.66666666666666,43.0,2019
21343,1,Busan,Guangzhou Charge,2019/04/22,Atlanta Reign,Guangzhou Charge,65.66666666666666,66.66666666666666,2019
21344,1,Busan,Hangzhou Spark,2019/04/27,Hangzhou Spark,Chengdu Hunters,77.66666666666666,39.99999999999999,2019
21345,1,Oasis,Dallas Fuel,2019/04/27,Los Angeles Valiant,Dallas Fuel,45.666666666666664,66.66666666666666,2019
21346,1,Busan,Shanghai Dragons,2019/05/04,Shanghai Dragons,Washington Justice,66.66666666666666,31.333333333333332,2019
21347,1,Lijiang Tower,London Spitfire,2019/05/04,London Spitfire,Houston Outlaws,66.66666666666666,29.666666666666664,2019
21348,1,Oasis,Seoul Dynasty,2019/06/07,Florida Mayhem,Seoul Dynasty,30.666666666666664,66.66666666666666,2019
21349,1,Oasis,Hangzhou Spark,2019/06/08,Hangzhou Spark,Philadelphia Fusion,66.66666666666666,52.666666666666664,2019
21350,1,Ilios,New York Excelsior,2019/06/09,New York Excelsior,London Spitfire,66.66666666666666,33.0,2019
21351,1,Lijiang Tower,San Francisco Shock,2019/04/21,Hangzhou Spark,San Francisco Shock,47.66666666666666,97.66666666666666,2019
21352,1,Busan,London Spitfire,2019/04/27,Paris Eternal,London Spitfire,24.0,66.66666666666666,2019
21353,1,Oasis,Boston Uprising,2019/05/04,Boston Uprising,Los Angeles Gladiators,99.66666666666666,66.33333333333333,2019
21354,1,Ilios,Houston Outlaws,2019/06/08,Houston Outlaws,New York Excelsior,66.66666666666666,99.33333333333333,2019
21354,5,Oasis,New York Excelsior,2019/06/08,Houston Outlaws,New York Excelsior,13.333333333333332,66.66666666666666,2019
21355,1,Oasis,Seoul Dynasty,2019/06/15,Seoul Dynasty,Atlanta Reign,91.66666666666666,38.99999999999999,2019
21356,1,Nepal,Seoul Dynasty,2019/06/28,Paris Eternal,Seoul Dynasty,99.33333333333333,95.99999999999999,2019
21357,1,Oasis,San Francisco Shock,2019/06/30,London Spitfire,San Francisco Shock,0.0,66.66666666666666,2019
21358,1,Busan,Houston Outlaws,2019/07/25,Houston Outlaws,Paris Eternal,66.66666666666666,55.0,2019
21359,1,Busan,Florida Mayhem,2019/08/02,Florida Mayhem,Washington Justice,99.66666666666666,88.33333333333333,2019
21359,5,Ilios,Washington Justice,2019/08/02,Florida Mayhem,Washington Justice,58.666666666666664,66.66666666666666,2019
21360,1,Ilios,Philadelphia Fusion,2019/08/09,Paris Eternal,Philadelphia Fusion,78.33333333333333,99.66666666666666,2019
21360,5,Lijiang Tower,Paris Eternal,2019/08/09,Paris Eternal,Philadelphia Fusion,66.66666666666666,56.66666666666666,2019
21361,1,Lijiang Tower,Hangzhou Spark,2019/04/28,Hangzhou Spark,Paris Eternal,99.66666666666666,93.66666666666666,2019
21361,5,Busan,Hangzhou Spark,2019/04/28,Hangzhou Spark,Paris Eternal,66.66666666666666,58.33333333333333,2019
21362,1,Busan,Seoul Dynasty,2019/04/28,Seoul Dynasty,Los Angeles Valiant,66.66666666666666,21.333333333333332,2019
21362,5,Oasis,Seoul Dynasty,2019/04/28,Seoul Dynasty,Los Angeles Valiant,66.66666666666666,42.99999999999999,2019
21363,1,Oasis,Atlanta Reign,2019/05/04,Atlanta Reign,New York Excelsior,94.33333333333331,89.33333333333331,2019
21363,5,Lijiang Tower,Atlanta Reign,2019/05/04,Atlanta Reign,New York Excelsior,66.66666666666666,50.33333333333333,2019
21364,1,Lijiang Tower,Boston Uprising,2019/05/05,Washington Justice,Boston Uprising,55.66666666666666,66.66666666666666,2019
21364,5,Busan,Washington Justice,2019/05/05,Washington Justice,Boston Uprising,76.66666666666666,99.33333333333333,2019
21365,1,Oasis,Guangzhou Charge,2019/06/07,Guangzhou Charge,Chengdu Hunters,66.66666666666666,30.666666666666664,2019
21366,1,Nepal,Vancouver Titans,2019/06/08,Vancouver Titans,Atlanta Reign,66.66666666666666,44.33333333333333,2019
21367,1,Ilios,Boston Uprising,2019/06/09,Paris Eternal,Boston Uprising,19.333333333333332,66.66666666666666,2019
21368,1,Nepal,Los Angeles Gladiators,2019/06/16,Washington Justice,Los Angeles Gladiators,58.666666666666664,66.66666666666666,2019
21369,1,Ilios,Guangzhou Charge,2019/06/22,Toronto Defiant,Guangzhou Charge,51.0,66.66666666666666,2019
21370,1,Nepal,Los Angeles Gladiators,2019/06/29,Toronto Defiant,Los Angeles Gladiators,7.0,66.66666666666666,2019
21371,1,Busan,Dallas Fuel,2019/05/03,Dallas Fuel,Florida Mayhem,74.99999999999999,66.33333333333333,2019
21372,1,Lijiang Tower,Los Angeles Valiant,2019/05/05,Chengdu Hunters,Los Angeles Valiant,0.0,66.66666666666666,2019
21372,5,Busan,Los Angeles Valiant,2019/05/05,Chengdu Hunters,Los Angeles Valiant,33.0,66.66666666666666,2019
21373,1,Lijiang Tower,Seoul Dynasty,2019/05/06,Seoul Dynasty,Hangzhou Spark,66.66666666666666,66.0,2019
21374,1,Oasis,Shanghai Dragons,2019/06/07,Los Angeles Valiant,Shanghai Dragons,33.0,66.66666666666666,2019
21375,1,Oasis,Los Angeles Valiant,2019/06/08,Los Angeles Valiant,Chengdu Hunters,66.66666666666666,6.333333333333333,2019
21376,1,Ilios,Vancouver Titans,2019/06/10,Vancouver Titans,Los Angeles Gladiators,66.66666666666666,58.33333333333333,2019
21377,1,Nepal,Houston Outlaws,2019/06/15,Boston Uprising,Houston Outlaws,25.666666666666664,66.66666666666666,2019
21378,1,Oasis,San Francisco Shock,2019/06/20,San Francisco Shock,Boston Uprising,66.66666666666666,2.6666666666666665,2019
21379,1,Oasis,Paris Eternal,2019/06/23,Boston Uprising,Paris Eternal,24.666666666666664,66.66666666666666,2019
21379,5,Nepal,Boston Uprising,2019/06/23,Boston Uprising,Paris Eternal,66.66666666666666,61.33333333333333,2019
21380,1,Ilios,Washington Justice,2019/07/06,Philadelphia Fusion,Washington Justice,85.66666666666666,90.99999999999999,2019
21381,1,Lijiang Tower,Guangzhou Charge,2019/05/03,Guangzhou Charge,Houston Outlaws,76.66666666666666,81.0,2019
21381,5,Busan,Guangzhou Charge,2019/05/03,Guangzhou Charge,Houston Outlaws,66.66666666666666,33.0,2019
21382,1,Oasis,London Spitfire,2019/06/08,Boston Uprising,London Spitfire,26.0,66.66666666666666,2019
21383,1,Oasis,Atlanta Reign,2019/06/14,Shanghai Dragons,Atlanta Reign,40.666666666666664,66.66666666666666,2019
21383,5,Nepal,Shanghai Dragons,2019/06/14,Shanghai Dragons,Atlanta Reign,66.66666666666666,24.666666666666664,2019
21384,1,Ilios,Hangzhou Spark,2019/06/15,Washington Justice,Hangzhou Spark,32.0,66.66666666666666,2019
21385,1,Nepal,Chengdu Hunters,2019/06/22,Chengdu Hunters,Vancouver Titans,80.66666666666666,43.33333333333333,2019
21386,1,Nepal,Hangzhou Spark,2019/06/21,Hangzhou Spark,Dallas Fuel,66.66666666666666,15.333333333333332,2019
21387,1,Oasis,Atlanta Reign,2019/07/06,Toronto Defiant,Atlanta Reign,10.666666666666666,66.66666666666666,2019
21388,1,Busan,Chengdu Hunters,2019/07/28,Boston Uprising,Chengdu Hunters,58.999999999999986,86.99999999999999,2019
21388,5,Ilios,Chengdu Hunters,2019/07/29,Boston Uprising,Chengdu Hunters,50.0,66.66666666666666,2019
21389,1,Busan,Seoul Dynasty,2019/08/02,Los Angeles Valiant,Seoul Dynasty,66.0,66.66666666666666,2019
21389,5,Ilios,Seoul Dynasty,2019/08/02,Los Angeles Valiant,Seoul Dynasty,99.0,99.66666666666666,2019
21390,1,Lijiang Tower,Guangzhou Charge,2019/08/03,Guangzhou Charge,Hangzhou Spark,99.66666666666666,98.0,2019
21391,1,Ilios,Toronto Defiant,2019/06/07,Paris Eternal,Toronto Defiant,48.0,66.66666666666666,2019
21392,1,Nepal,Houston Outlaws,2019/06/13,Houston Outlaws,San Francisco Shock,66.66666666666666,59.33333333333333,2019
21392,5,Ilios,Houston Outlaws,2019/06/14,Houston Outlaws,San Francisco Shock,66.66666666666666,28.333333333333332,2019
21393,1,Oasis,Los Angeles Gladiators,2019/06/15,Los Angeles Gladiators,Philadelphia Fusion,66.66666666666666,48.666666666666664,2019
21394,1,Oasis,Houston Outlaws,2019/06/21,Paris Eternal,Houston Outlaws,61.666666666666664,66.66666666666666,2019
21395,1,Ilios,Houston Outlaws,2019/06/23,Houston Outlaws,Florida Mayhem,66.66666666666666,35.0,2019
21396,1,Nepal,Guangzhou Charge,2019/07/06,Guangzhou Charge,Shanghai Dragons,98.66666666666666,85.66666666666666,2019
21397,1,Busan,Guangzhou Charge,2019/07/27,Boston Uprising,Guangzhou Charge,0.0,66.66666666666666,2019
21398,1,Lijiang Tower,Vancouver Titans,2019/07/28,Vancouver Titans,Florida Mayhem,91.99999999999999,54.99999999999999,2019
21399,1,Lijiang Tower,Shanghai Dragons,2019/08/02,Shanghai Dragons,Toronto Defiant,88.66666666666666,33.33333333333333,2019
21400,1,Lijiang Tower,Chengdu Hunters,2019/08/03,Chengdu Hunters,Los Angeles Gladiators,88.33333333333331,75.33333333333333,2019
21400,5,Busan,Los Angeles Gladiators,2019/08/03,Chengdu Hunters,Los Angeles Gladiators,48.0,66.66666666666666,2019
21401,1,Oasis,Vancouver Titans,2019/06/14,Hangzhou Spark,Vancouver Titans,26.666666666666664,66.66666666666666,2019
21402,1,Ilios,Vancouver Titans,2019/06/15,Dallas Fuel,Vancouver Titans,4.666666666666666,66.66666666666666,2019
21403,1,Nepal,New York Excelsior,2019/06/21,London Spitfire,New York Excelsior,73.0,91.66666666666666,2019
21403,5,Ilios,New York Excelsior,2019/06/22,London Spitfire,New York Excelsior,66.0,66.66666666666666,2019
21404,1,Nepal,Washington Justice,2019/06/22,London Spitfire,Washington Justice,61.66666666666666,92.66666666666666,2019
21405,1,Oasis,Dallas Fuel,2019/06/29,Dallas Fuel,New York Excelsior,66.66666666666666,61.0,2019
21405,5,Nepal,New York Excelsior,2019/06/29,Dallas Fuel,New York Excelsior,52.66666666666666,97.99999999999999,2019
21406,1,Nepal,Guangzhou Charge,2019/07/07,Washington Justice,Guangzhou Charge,80.0,66.66666666666666,2019
21407,1,Lijiang Tower,Florida Mayhem,2019/08/03,Florida Mayhem,London Spitfire,66.66666666666666,47.0,2019
21408,1,Ilios,Washington Justice,2019/08/04,Vancouver Titans,Washington Justice,10.666666666666666,66.66666666666666,2019
21409,1,Lijiang Tower,Washington Justice,2019/08/09,Boston Uprising,Washington Justice,77.66666666666666,99.66666666666666,2019
21410,1,Ilios,Florida Mayhem,2019/08/15,Boston Uprising,Florida Mayhem,65.33333333333333,66.66666666666666,2019
21411,1,Ilios,Los Angeles Valiant,2019/06/16,Guangzhou Charge,Los Angeles Valiant,47.666666666666664,66.66666666666666,2019
21412,1,Nepal,San Francisco Shock,2019/06/22,San Francisco Shock,Florida Mayhem,66.66666666666666,29.333333333333332,2019
21413,1,Nepal,Atlanta Reign,2019/06/22,Atlanta Reign,Philadelphia Fusion,99.66666666666666,69.66666666666666,2019
21413,5,Ilios,Philadelphia Fusion,2019/06/22,Atlanta Reign,Philadelphia Fusion,66.0,66.66666666666666,2019
21414,1,Nepal,Hangzhou Spark,2019/06/29,Florida Mayhem,Hangzhou Spark,33.0,66.66666666666666,2019
21415,1,Nepal,New York Excelsior,2019/07/07,New York Excelsior,Toronto Defiant,66.66666666666666,35.0,2019
21416,1,Busan,New York Excelsior,2019/08/02,New York Excelsior,Paris Eternal,66.66666666666666,66.33333333333333,2019
21417,1,Lijiang Tower,Chengdu Hunters,2019/08/05,Chengdu Hunters,New York Excelsior,66.66666666666666,53.33333333333333,2019
21418,1,Lijiang Tower,Dallas Fuel,2019/08/10,Dallas Fuel,Los Angeles Gladiators,94.33333333333331,77.0,2019
21418,5,Busan,Los Angeles Gladiators,2019/08/10,Dallas Fuel,Los Angeles Gladiators,30.33333333333333,66.66666666666666,2019
21419,1,Ilios,Los Angeles Valiant,2019/08/25,Los Angeles Gladiators,Los Angeles Valiant,32.666666666666664,66.66666666666666,2019
21421,1,Nepal,Los Angeles Valiant,2019/06/29,London Spitfire,Los Angeles Valiant,63.33333333333333,99.66666666666666,2019
21422,1,Ilios,Vancouver Titans,2019/06/30,Los Angeles Gladiators,Vancouver Titans,66.0,66.66666666666666,2019
21423,1,Busan,Los Angeles Gladiators,2019/07/26,Los Angeles Gladiators,New York Excelsior,66.66666666666666,24.333333333333332,2019
21424,1,Lijiang Tower,Shanghai Dragons,2019/07/26,Shanghai Dragons,Vancouver Titans,66.66666666666666,30.0,2019
21425,1,Ilios,Dallas Fuel,2019/07/27,Dallas Fuel,London Spitfire,66.66666666666666,87.0,2019
21426,1,Lijiang Tower,Seoul Dynasty,2019/08/10,Seoul Dynasty,Toronto Defiant,78.33333333333331,82.0,2019
21427,1,Ilios,Seoul Dynasty,2019/08/16,Seoul Dynasty,Shanghai Dragons,89.33333333333331,49.99999999999999,2019
21428,1,Lijiang Tower,Philadelphia Fusion,2019/08/17,Seoul Dynasty,Philadelphia Fusion,81.66666666666666,95.66666666666666,2019
21431,1,Oasis,Houston Outlaws,2019/06/29,Houston Outlaws,Washington Justice,66.66666666666666,51.666666666666664,2019
21432,1,Ilios,Shanghai Dragons,2019/07/07,Philadelphia Fusion,Shanghai Dragons,66.33333333333333,69.0,2019
21433,1,Ilios,Shanghai Dragons,2019/07/28,Shanghai Dragons,Seoul Dynasty,66.66666666666666,0.0,2019
21434,1,Ilios,Atlanta Reign,2019/08/03,Atlanta Reign,Paris Eternal,66.66666666666666,55.99999999999999,2019
21435,1,Lijiang Tower,Atlanta Reign,2019/08/04,Atlanta Reign,Houston Outlaws,66.66666666666666,31.666666666666664,2019
21436,1,Ilios,Seoul Dynasty,2019/08/09,Guangzhou Charge,Seoul Dynasty,93.99999999999999,88.99999999999999,2019
21436,5,Lijiang Tower,Guangzhou Charge,2019/08/09,Guangzhou Charge,Seoul Dynasty,96.99999999999999,86.0,2019
21437,1,Lijiang Tower,Guangzhou Charge,2019/08/12,Guangzhou Charge,New York Excelsior,99.66666666666666,75.33333333333331,2019
21441,1,Ilios,Shanghai Dragons,2019/06/30,Shanghai Dragons,Guangzhou Charge,66.66666666666666,31.333333333333332,2019
21442,1,Ilios,Atlanta Reign,2019/07/07,Florida Mayhem,Atlanta Reign,63.33333333333333,84.99999999999999,2019
21443,1,Ilios,Philadelphia Fusion,2019/08/03,Houston Outlaws,Philadelphia Fusion,66.0,66.66666666666666,2019
21444,1,Busan,London Spitfire,2019/08/08,London Spitfire,Vancouver Titans,66.66666666666666,25.666666666666664,2019
21444,5,Ilios,Vancouver Titans,2019/08/09,London Spitfire,Vancouver Titans,66.33333333333333,74.33333333333331,2019
21445,1,Busan,San Francisco Shock,2019/08/10,San Francisco Shock,Shanghai Dragons,66.66666666666666,59.66666666666666,2019
21446,1,Lijiang Tower,Atlanta Reign,2019/08/25,Atlanta Reign,Boston Uprising,66.66666666666666,16.666666666666664,2019
21451,1,Ilios,Seoul Dynasty,2019/07/01,Chengdu Hunters,Seoul Dynasty,66.33333333333333,98.99999999999999,2019
21452,1,Busan,Washington Justice,2019/07/26,Toronto Defiant,Washington Justice,99.33333333333333,99.66666666666666,2019
21453,1,Busan,Seoul Dynasty,2019/07/27,Seoul Dynasty,San Francisco Shock,66.66666666666666,45.0,2019
21454,1,Busan,Houston Outlaws,2019/07/27,Los Angeles Gladiators,Houston Outlaws,69.33333333333333,84.33333333333331,2019
21455,1,Busan,Dallas Fuel,2019/08/03,Dallas Fuel,Los Angeles Valiant,99.66666666666666,42.99999999999999,2019
21456,1,Ilios,Los Angeles Valiant,2019/08/10,Florida Mayhem,Los Angeles Valiant,33.0,66.66666666666666,2019
21457,1,Lijiang Tower,Dallas Fuel,2019/08/16,Dallas Fuel,Hangzhou Spark,66.66666666666666,57.99999999999999,2019
21458,1,Busan,Atlanta Reign,2019/08/16,Washington Justice,Atlanta Reign,43.66666666666666,66.66666666666666,2019
21459,1,Ilios,Houston Outlaws,2019/08/18,Chengdu Hunters,Houston Outlaws,93.66666666666666,89.33333333333331,2019
21459,5,Lijiang Tower,Chengdu Hunters,2019/08/18,Chengdu Hunters,Houston Outlaws,66.66666666666666,66.33333333333333,2019
21460,1,Busan,Florida Mayhem,2019/08/18,Florida Mayhem,Toronto Defiant,66.66666666666666,33.0,2019
21461,1,Oasis,New York Excelsior,2019/07/06,Florida Mayhem,New York Excelsior,78.66666666666666,97.33333333333331,2019
21462,1,Ilios,Atlanta Reign,2019/07/28,Atlanta Reign,Hangzhou Spark,66.66666666666666,44.33333333333333,2019
21463,1,Ilios,Chengdu Hunters,2019/08/11,Chengdu Hunters,Hangzhou Spark,99.66666666666666,94.0,2019
21464,1,Ilios,San Francisco Shock,2019/08/17,Chengdu Hunters,San Francisco Shock,24.999999999999996,66.66666666666666,2019
21465,1,Ilios,Washington Justice,2019/08/18,Paris Eternal,Washington Justice,85.99999999999999,96.66666666666666,2019
21471,1,Busan,Chengdu Hunters,2019/07/27,Philadelphia Fusion,Chengdu Hunters,32.33333333333333,66.66666666666666,2019
21471,5,Ilios,Chengdu Hunters,2019/07/27,Philadelphia Fusion,Chengdu Hunters,88.33333333333333,99.66666666666666,2019
21472,1,Lijiang Tower,London Spitfire,2019/08/01,Guangzhou Charge,London Spitfire,83.66666666666666,99.66666666666666,2019
21473,1,Ilios,Toronto Defiant,2019/08/09,Toronto Defiant,Florida Mayhem,66.66666666666666,20.333333333333332,2019
21474,1,Lijiang Tower,London Spitfire,2019/08/10,Houston Outlaws,London Spitfire,16.333333333333332,66.66666666666666,2019
21481,1,Lijiang Tower,Los Angeles Valiant,2019/07/27,Paris Eternal,Los Angeles Valiant,66.0,66.66666666666666,2019
21481,5,Busan,Los Angeles Valiant,2019/07/27,Paris Eternal,Los Angeles Valiant,62.33333333333333,99.66666666666666,2019
21482,1,Ilios,Toronto Defiant,2019/07/28,London Spitfire,Toronto Defiant,32.33333333333333,66.66666666666666,2019
21483,1,Lijiang Tower,Houston Outlaws,2019/08/11,Washington Justice,Houston Outlaws,99.33333333333333,77.33333333333331,2019
21483,5,Busan,Washington Justice,2019/08/11,Washington Justice,Houston Outlaws,71.0,94.33333333333333,2019
21484,1,Busan,Los Angeles Gladiators,2019/08/17,Los Angeles Gladiators,Hangzhou Spark,66.66666666666666,52.66666666666666,2019
21484,5,Ilios,Hangzhou Spark,2019/08/17,Los Angeles Gladiators,Hangzhou Spark,26.666666666666664,66.66666666666666,2019
21485,1,Busan,Atlanta Reign,2019/08/24,Atlanta Reign,Dallas Fuel,66.66666666666666,18.333333333333332,2019
21491,1,Ilios,Los Angeles Gladiators,2019/08/04,Los Angeles Gladiators,San Francisco Shock,66.66666666666666,10.666666666666666,2019
21491,5,Lijiang Tower,San Francisco Shock,2019/08/04,Los Angeles Gladiators,San Francisco Shock,66.0,66.66666666666666,2019
21492,1,Busan,Vancouver Titans,2019/08/11,Philadelphia Fusion,Vancouver Titans,99.33333333333333,99.66666666666666,2019
