match_id,game_number,map_name,map_type,map_winner,match_date,team_one_name,team_two_name,team_one_score,team_two_score,season
37147,1,Busan,Control,Dallas Fuel,2021/05/02,Dallas Fuel,Houston Outlaws,1.0,0.495,2021
37148,1,Oasis,Control,Florida Mayhem,2021/05/02,Florida Mayhem,Washington Justice,1.0,1.23,2021
37149,1,Busan,Control,Dallas Fuel,2021/05/02,Dallas Fuel,San Francisco Shock,1.0,0.335,2021
37150,1,Ilios,Control,Florida Mayhem,2021/05/02,Toronto Defiant,Florida Mayhem,0.455,1.0,2021
37211,1,Oasis,Control,Atlanta Reign,2021/05/01,San Francisco Shock,Atlanta Reign,0.68,1.0,2021
37211,5,Nepal,Control,San Francisco Shock,2021/05/02,San Francisco Shock,Atlanta Reign,1.0,0.72,2021
37212,1,Lijiang Tower,Control,Toronto Defiant,2021/05/01,London Spitfire,Toronto Defiant,1.075,1.17,2021
37213,1,Lijiang Tower,Control,Florida Mayhem,2021/05/01,Florida Mayhem,Paris Eternal,1.0,0.5,2021
37214,1,Oasis,Control,Washington Justice,2021/04/30,Toronto Defiant,Washington Justice,0.735,1.0,2021
37215,1,Busan,Control,San Francisco Shock,2021/04/30,San Francisco Shock,Florida Mayhem,1.0,0.0,2021
37216,1,Ilios,Control,Boston Uprising,2021/04/30,Boston Uprising,London Spitfire,1.445,0.715,2021
37216,5,Lijiang Tower,Control,Boston Uprising,2021/04/30,Boston Uprising,London Spitfire,1.465,0.87,2021
37217,1,Busan,Control,Washington Justice,2021/04/29,Washington Justice,Boston Uprising,1.0,0.995,2021
37218,1,Busan,Control,Atlanta Reign,2021/04/29,Paris Eternal,Atlanta Reign,0.5,1.185,2021
37219,1,Lijiang Tower,Control,Washington Justice,2021/04/25,Vancouver Titans,Washington Justice,0.17,1.0,2021
37220,1,Nepal,Control,Dallas Fuel,2021/04/25,Boston Uprising,Dallas Fuel,0.0,1.0,2021
37221,1,Oasis,Control,Houston Outlaws,2021/04/25,Houston Outlaws,London Spitfire,1.0,0.445,2021
37222,1,Ilios,Control,Washington Justice,2021/04/24,Washington Justice,Dallas Fuel,1.0,0.97,2021
37223,1,Oasis,Control,Los Angeles Gladiators,2021/04/24,Boston Uprising,Los Angeles Gladiators,0.865,1.435,2021
37224,1,Nepal,Control,Houston Outlaws,2021/04/24,Houston Outlaws,Paris Eternal,1.0,0.17,2021
37225,1,Busan,Control,Los Angeles Gladiators,2021/04/23,Los Angeles Gladiators,London Spitfire,1.0,0.76,2021
37226,1,Oasis,Control,Vancouver Titans,2021/04/23,Paris Eternal,Vancouver Titans,0.0,1.0,2021
37227,1,Nepal,Control,Atlanta Reign,2021/04/18,Toronto Defiant,Atlanta Reign,0.43,1.0,2021
37227,5,Busan,Control,Toronto Defiant,2021/04/19,Toronto Defiant,Atlanta Reign,1.0,0.495,2021
37228,1,Nepal,Control,Florida Mayhem,2021/04/18,Florida Mayhem,Vancouver Titans,1.265,1.48,2021
37229,1,Lijiang Tower,Control,Houston Outlaws,2021/04/18,Houston Outlaws,San Francisco Shock,1.0,0.395,2021
37229,5,Oasis,Control,San Francisco Shock,2021/04/18,Houston Outlaws,San Francisco Shock,0.645,1.0,2021
37230,1,Lijiang Tower,Control,Dallas Fuel,2021/04/17,Dallas Fuel,Los Angeles Gladiators,1.175,1.21,2021
37231,1,Ilios,Control,Florida Mayhem,2021/04/17,Atlanta Reign,Florida Mayhem,1.29,1.495,2021
37232,1,Busan,Control,Toronto Defiant,2021/04/17,Toronto Defiant,Vancouver Titans,1.49,0.5,2021
37233,1,Ilios,Control,Los Angeles Gladiators,2021/04/16,Los Angeles Gladiators,San Francisco Shock,1.465,1.325,2021
37234,1,Busan,Control,Houston Outlaws,2021/04/16,Houston Outlaws,Dallas Fuel,1.495,0.77,2021
37234,5,Ilios,Control,Houston Outlaws,2021/04/16,Houston Outlaws,Dallas Fuel,1.0,0.99,2021
37235,1,Ilios,Control,Hangzhou Spark,2021/06/05,Chengdu Hunters,Hangzhou Spark,1.49,1.0,2021
37236,1,Busan,Control,Seoul Dynasty,2021/06/05,Guangzhou Charge,Seoul Dynasty,0.815,1.35,2021
37237,1,Nepal,Control,Philadelphia Fusion,2021/06/05,Los Angeles Valiant,Philadelphia Fusion,0.635,1.0,2021
37238,1,Oasis,Control,Hangzhou Spark,2021/06/04,Los Angeles Valiant,Hangzhou Spark,0.435,1.0,2021
37239,1,Nepal,Control,Seoul Dynasty,2021/06/04,Chengdu Hunters,Seoul Dynasty,0.53,1.0,2021
37239,5,Busan,Control,Seoul Dynasty,2021/06/04,Chengdu Hunters,Seoul Dynasty,0.5,1.495,2021
37240,1,Oasis,Control,Philadelphia Fusion,2021/06/04,Guangzhou Charge,Philadelphia Fusion,0.75,1.0,2021
37241,1,Ilios,Control,Shanghai Dragons,2021/05/01,Shanghai Dragons,New York Excelsior,1.24,0.79,2021
37242,1,Oasis,Control,Hangzhou Spark,2021/05/01,Guangzhou Charge,Hangzhou Spark,0.995,1.0,2021
37243,1,Nepal,Control,Seoul Dynasty,2021/05/01,Seoul Dynasty,Los Angeles Valiant,1.0,0.35,2021
37244,1,Nepal,Control,Shanghai Dragons,2021/04/30,Shanghai Dragons,Hangzhou Spark,1.0,0.495,2021
37244,5,Busan,Control,Shanghai Dragons,2021/04/30,Shanghai Dragons,Hangzhou Spark,1.0,0.495,2021
37245,1,Lijiang Tower,Control,Seoul Dynasty,2021/04/30,Seoul Dynasty,New York Excelsior,1.0,0.96,2021
37246,1,Ilios,Control,Guangzhou Charge,2021/04/30,Los Angeles Valiant,Guangzhou Charge,1.475,1.495,2021
37247,1,Ilios,Control,Philadelphia Fusion,2021/04/25,Chengdu Hunters,Philadelphia Fusion,1.435,1.245,2021
37248,1,Busan,Control,New York Excelsior,2021/04/25,Hangzhou Spark,New York Excelsior,0.785,1.115,2021
37249,1,Lijiang Tower,Control,Hangzhou Spark,2021/04/24,Philadelphia Fusion,Hangzhou Spark,1.455,1.185,2021
37250,1,Nepal,Control,Chengdu Hunters,2021/04/24,Chengdu Hunters,New York Excelsior,1.0,0.945,2021
37251,1,Busan,Control,Philadelphia Fusion,2021/04/18,Philadelphia Fusion,Los Angeles Valiant,1.265,0.76,2021
37252,1,Busan,Control,Seoul Dynasty,2021/04/18,Guangzhou Charge,Seoul Dynasty,0.18,1.0,2021
37253,1,Oasis,Control,Chengdu Hunters,2021/04/18,Chengdu Hunters,Shanghai Dragons,1.0,0.495,2021
37254,1,Oasis,Control,Philadelphia Fusion,2021/04/17,Philadelphia Fusion,Seoul Dynasty,1.0,1.415,2021
37255,1,Lijiang Tower,Control,Chengdu Hunters,2021/04/17,Los Angeles Valiant,Chengdu Hunters,0.295,1.0,2021
37256,1,Lijiang Tower,Control,Shanghai Dragons,2021/04/17,Guangzhou Charge,Shanghai Dragons,1.405,1.495,2021
37257,1,Nepal,Control,Washington Justice,2021/06/05,San Francisco Shock,Washington Justice,0.355,1.0,2021
37257,5,Busan,Control,San Francisco Shock,2021/06/05,San Francisco Shock,Washington Justice,1.43,1.38,2021
37258,1,Oasis,Control,Dallas Fuel,2021/06/05,Vancouver Titans,Dallas Fuel,0.775,1.0,2021
37259,1,Lijiang Tower,Control,Los Angeles Gladiators,2021/06/05,Paris Eternal,Los Angeles Gladiators,0.905,1.0,2021
37260,1,Oasis,Control,Washington Justice,2021/06/04,Florida Mayhem,Washington Justice,0.75,1.0,2021
37261,1,Lijiang Tower,Control,San Francisco Shock,2021/06/04,San Francisco Shock,Vancouver Titans,1.0,0.71,2021
37262,1,Oasis,Control,Boston Uprising,2021/06/04,Boston Uprising,Los Angeles Gladiators,1.0,0.99,2021
37263,1,Lijiang Tower,Control,Florida Mayhem,2021/06/03,Dallas Fuel,Florida Mayhem,1.43,1.495,2021
37263,5,Oasis,Control,Dallas Fuel,2021/06/03,Dallas Fuel,Florida Mayhem,1.0,0.495,2021
37264,1,Nepal,Control,Boston Uprising,2021/06/03,Boston Uprising,Paris Eternal,1.185,0.61,2021
37264,5,Busan,Control,Paris Eternal,2021/06/03,Boston Uprising,Paris Eternal,0.91,1.395,2021
37265,1,Busan,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,1.415,1.215,2021
37265,5,Ilios,Control,San Francisco Shock,2021/05/30,Dallas Fuel,San Francisco Shock,0.995,1.495,2021
37266,1,Nepal,Control,Atlanta Reign,2021/05/30,Vancouver Titans,Atlanta Reign,0.055,1.005,2021
37267,1,Lijiang Tower,Control,Toronto Defiant,2021/05/30,Toronto Defiant,Houston Outlaws,1.34,1.02,2021
37268,1,Busan,Control,Los Angeles Gladiators,2021/05/29,Atlanta Reign,Los Angeles Gladiators,1.215,1.325,2021
37269,1,Oasis,Control,San Francisco Shock,2021/05/29,San Francisco Shock,Toronto Defiant,1.0,0.495,2021
37270,1,Oasis,Control,Houston Outlaws,2021/05/29,Houston Outlaws,London Spitfire,1.0,0.495,2021
37271,1,Ilios,Control,Los Angeles Gladiators,2021/05/28,Los Angeles Gladiators,Vancouver Titans,1.0,0.735,2021
37272,1,Nepal,Control,Dallas Fuel,2021/05/28,London Spitfire,Dallas Fuel,0.305,1.005,2021
37273,1,Busan,Control,Florida Mayhem,2021/05/23,Florida Mayhem,Houston Outlaws,1.0,0.9,2021
37274,1,Lijiang Tower,Control,Boston Uprising,2021/05/23,Washington Justice,Boston Uprising,0.99,1.0,2021
37275,1,Lijiang Tower,Control,Atlanta Reign,2021/05/23,Atlanta Reign,London Spitfire,1.0,0.495,2021
37276,1,Ilios,Control,Boston Uprising,2021/05/22,Toronto Defiant,Boston Uprising,0.765,1.0,2021
37277,1,Ilios,Control,Houston Outlaws,2021/05/22,Houston Outlaws,Atlanta Reign,1.0,0.275,2021
37278,1,Ilios,Control,Paris Eternal,2021/05/22,Paris Eternal,Washington Justice,1.495,1.105,2021
37278,5,Lijiang Tower,Control,Paris Eternal,2021/05/22,Paris Eternal,Washington Justice,1.0,0.59,2021
37279,1,Ilios,Control,Florida Mayhem,2021/05/21,London Spitfire,Florida Mayhem,0.99,1.0,2021
37280,1,Busan,Control,Toronto Defiant,2021/05/21,Paris Eternal,Toronto Defiant,0.99,1.0,2021
37281,1,Lijiang Tower,Control,Shanghai Dragons,2021/05/30,Seoul Dynasty,Shanghai Dragons,0.935,1.0,2021
37282,1,Ilios,Control,New York Excelsior,2021/05/30,New York Excelsior,Los Angeles Valiant,1.0,0.52,2021
37283,1,Oasis,Control,Seoul Dynasty,2021/05/29,New York Excelsior,Seoul Dynasty,0.685,1.495,2021
37284,1,Busan,Control,Shanghai Dragons,2021/05/29,Shanghai Dragons,Los Angeles Valiant,1.0,0.745,2021
37285,1,Busan,Control,Chengdu Hunters,2021/05/23,Philadelphia Fusion,Chengdu Hunters,0.815,1.0,2021
37285,5,Ilios,Control,Chengdu Hunters,2021/05/23,Philadelphia Fusion,Chengdu Hunters,0.41,1.0,2021
37286,1,Nepal,Control,Guangzhou Charge,2021/05/23,New York Excelsior,Guangzhou Charge,1.265,1.495,2021
37287,1,Nepal,Control,Hangzhou Spark,2021/05/23,Shanghai Dragons,Hangzhou Spark,1.2,1.18,2021
37288,1,Lijiang Tower,Control,New York Excelsior,2021/05/22,New York Excelsior,Philadelphia Fusion,1.0,0.77,2021
37289,1,Oasis,Control,Shanghai Dragons,2021/05/22,Shanghai Dragons,Chengdu Hunters,1.0,0.64,2021
37290,1,Lijiang Tower,Control,Guangzhou Charge,2021/05/22,Guangzhou Charge,Hangzhou Spark,1.0,0.9,2021
37291,1,Nepal,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,1.0,0.995,2021
37291,5,Busan,Control,Washington Justice,2021/07/10,Washington Justice,Los Angeles Gladiators,1.05,1.075,2021
37292,1,Busan,Control,Dallas Fuel,2021/07/10,Toronto Defiant,Dallas Fuel,0.57,1.0,2021
37293,1,Lijiang Tower,Control,Atlanta Reign,2021/07/10,Atlanta Reign,Boston Uprising,1.0,0.635,2021
37294,1,Oasis,Control,Dallas Fuel,2021/07/09,Dallas Fuel,Houston Outlaws,1.0,0.37,2021
37295,1,Lijiang Tower,Control,Los Angeles Gladiators,2021/07/09,Los Angeles Gladiators,Toronto Defiant,1.495,0.92,2021
37296,1,Lijiang Tower,Control,Washington Justice,2021/07/09,Washington Justice,London Spitfire,1.0,0.665,2021
37297,1,Ilios,Control,Boston Uprising,2021/07/08,Boston Uprising,Houston Outlaws,1.0,0.615,2021
37298,1,Ilios,Control,Atlanta Reign,2021/07/08,Atlanta Reign,London Spitfire,1.495,0.865,2021
37299,1,Oasis,Control,Washington Justice,2021/07/04,Washington Justice,Florida Mayhem,1.0,0.335,2021
37300,1,Nepal,Control,Houston Outlaws,2021/07/04,Vancouver Titans,Houston Outlaws,0.45,1.0,2021
37301,1,Nepal,Control,Dallas Fuel,2021/07/04,Atlanta Reign,Dallas Fuel,1.43,1.495,2021
37301,5,Busan,Control,Dallas Fuel,2021/07/04,Atlanta Reign,Dallas Fuel,0.425,1.0,2021
37302,1,Busan,Control,San Francisco Shock,2021/07/03,Houston Outlaws,San Francisco Shock,0.98,1.495,2021
37303,1,Lijiang Tower,Control,Dallas Fuel,2021/07/03,Dallas Fuel,Florida Mayhem,1.33,0.68,2021
37303,5,Oasis,Control,Dallas Fuel,2021/07/03,Dallas Fuel,Florida Mayhem,1.0,0.2,2021
37304,1,Lijiang Tower,Control,Paris Eternal,2021/07/03,Paris Eternal,Vancouver Titans,1.0,0.695,2021
37305,1,Busan,Control,Atlanta Reign,2021/07/02,Washington Justice,Atlanta Reign,1.205,1.49,2021
37306,1,Nepal,Control,San Francisco Shock,2021/07/02,Paris Eternal,San Francisco Shock,1.345,1.38,2021
37307,1,Oasis,Control,Toronto Defiant,2021/06/27,Toronto Defiant,Vancouver Titans,1.495,1.2,2021
37308,1,Nepal,Control,Boston Uprising,2021/06/27,Boston Uprising,Florida Mayhem,1.24,0.875,2021
37309,1,Oasis,Control,Los Angeles Gladiators,2021/06/27,Los Angeles Gladiators,Paris Eternal,1.0,0.52,2021
37309,5,Nepal,Control,Paris Eternal,2021/06/27,Los Angeles Gladiators,Paris Eternal,0.675,1.0,2021
37310,1,Busan,Control,Boston Uprising,2021/06/26,Vancouver Titans,Boston Uprising,0.895,1.0,2021
37311,1,Ilios,Control,Toronto Defiant,2021/06/26,Florida Mayhem,Toronto Defiant,1.09,1.03,2021
37311,5,Lijiang Tower,Control,Toronto Defiant,2021/06/26,Florida Mayhem,Toronto Defiant,0.465,1.0,2021
37312,1,Oasis,Control,London Spitfire,2021/06/26,London Spitfire,San Francisco Shock,1.24,1.435,2021
37312,5,Nepal,Control,San Francisco Shock,2021/06/26,London Spitfire,San Francisco Shock,0.84,1.495,2021
37313,1,Ilios,Control,Los Angeles Gladiators,2021/06/25,Los Angeles Gladiators,San Francisco Shock,1.0,0.99,2021
37313,5,Lijiang Tower,Control,Los Angeles Gladiators,2021/06/25,Los Angeles Gladiators,San Francisco Shock,1.0,0.495,2021
37314,1,Busan,Control,London Spitfire,2021/06/25,London Spitfire,Paris Eternal,1.0,0.41,2021
37315,1,Ilios,Control,Shanghai Dragons,2021/07/10,Hangzhou Spark,Shanghai Dragons,0.19,1.0,2021
37316,1,Oasis,Control,Chengdu Hunters,2021/07/10,Los Angeles Valiant,Chengdu Hunters,0.495,1.0,2021
37317,1,Busan,Control,New York Excelsior,2021/07/10,New York Excelsior,Philadelphia Fusion,1.495,1.485,2021
37318,1,Nepal,Control,Shanghai Dragons,2021/07/09,Los Angeles Valiant,Shanghai Dragons,1.065,1.32,2021
37319,1,Nepal,Control,Philadelphia Fusion,2021/07/09,Chengdu Hunters,Philadelphia Fusion,0.32,1.0,2021
37319,5,Busan,Control,Chengdu Hunters,2021/07/09,Chengdu Hunters,Philadelphia Fusion,1.0,0.4,2021
37320,1,Oasis,Control,New York Excelsior,2021/07/09,Hangzhou Spark,New York Excelsior,1.25,1.0,2021
37320,5,Nepal,Control,Hangzhou Spark,2021/07/09,Hangzhou Spark,New York Excelsior,1.005,0.105,2021
37321,1,Lijiang Tower,Control,Shanghai Dragons,2021/07/04,Philadelphia Fusion,Shanghai Dragons,1.075,1.495,2021
37322,1,Oasis,Control,Guangzhou Charge,2021/07/04,Seoul Dynasty,Guangzhou Charge,1.12,1.415,2021
37322,5,Nepal,Control,Seoul Dynasty,2021/07/04,Seoul Dynasty,Guangzhou Charge,1.0,1.15,2021
37323,1,Busan,Control,Shanghai Dragons,2021/07/03,Seoul Dynasty,Shanghai Dragons,0.355,1.0,2021
37324,1,Ilios,Control,Philadelphia Fusion,2021/07/03,Philadelphia Fusion,Guangzhou Charge,1.0,0.495,2021
37325,1,Ilios,Control,New York Excelsior,2021/06/27,New York Excelsior,Los Angeles Valiant,1.0,0.0,2021
37326,1,Busan,Control,Chengdu Hunters,2021/06/27,Chengdu Hunters,Guangzhou Charge,1.305,0.815,2021
37327,1,Nepal,Control,Seoul Dynasty,2021/06/27,Hangzhou Spark,Seoul Dynasty,0.87,1.495,2021
37328,1,Lijiang Tower,Control,Guangzhou Charge,2021/06/26,Guangzhou Charge,New York Excelsior,1.0,0.675,2021
37328,5,Oasis,Control,Guangzhou Charge,2021/06/26,Guangzhou Charge,New York Excelsior,1.495,0.8,2021
37329,1,Ilios,Control,Seoul Dynasty,2021/06/26,Seoul Dynasty,Chengdu Hunters,1.0,0.255,2021
37330,1,Lijiang Tower,Control,Hangzhou Spark,2021/06/26,Hangzhou Spark,Los Angeles Valiant,1.495,1.16,2021
37355,1,Lijiang Tower,Control,Atlanta Reign,2021/06/11,New York Excelsior,Atlanta Reign,0.715,1.0,2021
37356,1,Busan,Control,Dallas Fuel,2021/06/11,Dallas Fuel,Shanghai Dragons,1.0,0.61,2021
37357,1,Nepal,Control,Atlanta Reign,2021/06/12,Dallas Fuel,Atlanta Reign,1.37,1.0,2021
37358,1,Lijiang Tower,Control,Dallas Fuel,2021/06/13,Shanghai Dragons,Dallas Fuel,0.475,1.0,2021
37358,5,Busan,Control,Shanghai Dragons,2021/06/13,Shanghai Dragons,Dallas Fuel,1.2,1.405,2021
37359,1,Lijiang Tower,Control,Shanghai Dragons,2021/06/12,Shanghai Dragons,Atlanta Reign,1.265,1.22,2021
37360,1,Busan,Control,Shanghai Dragons,2021/06/12,New York Excelsior,Shanghai Dragons,0.235,1.0,2021
37377,1,Ilios,Control,Shanghai Dragons,2021/05/07,Shanghai Dragons,Florida Mayhem,1.0,0.53,2021
37377,5,Oasis,Control,Florida Mayhem,2021/05/07,Shanghai Dragons,Florida Mayhem,0.905,1.0,2021
37378,1,Nepal,Control,Dallas Fuel,2021/05/07,Dallas Fuel,Chengdu Hunters,1.28,0.675,2021
37379,1,Ilios,Control,Dallas Fuel,2021/05/08,Dallas Fuel,Shanghai Dragons,1.0,0.935,2021
37379,5,Oasis,Control,Shanghai Dragons,2021/05/08,Dallas Fuel,Shanghai Dragons,0.535,1.0,2021
37380,1,Lijiang Tower,Control,Dallas Fuel,2021/05/09,Shanghai Dragons,Dallas Fuel,0.875,1.0,2021
37380,5,Ilios,Control,Shanghai Dragons,2021/05/09,Shanghai Dragons,Dallas Fuel,1.0,0.665,2021
37381,1,Busan,Control,Chengdu Hunters,2021/05/02,Chengdu Hunters,Seoul Dynasty,1.305,0.94,2021
37382,1,Nepal,Control,Shanghai Dragons,2021/05/02,Shanghai Dragons,Philadelphia Fusion,1.25,0.5,2021
37382,5,Ilios,Control,Shanghai Dragons,2021/05/02,Shanghai Dragons,Philadelphia Fusion,1.175,1.105,2021
37391,1,Oasis,Control,Shanghai Dragons,2021/05/08,Shanghai Dragons,Florida Mayhem,1.0,0.775,2021
37392,1,Lijiang Tower,Control,Florida Mayhem,2021/05/08,Florida Mayhem,Chengdu Hunters,1.445,0.995,2021
37393,1,Lijiang Tower,Control,Shanghai Dragons,2021/06/06,Seoul Dynasty,Shanghai Dragons,0.0,1.0,2021
37394,1,Oasis,Control,Hangzhou Spark,2021/06/06,New York Excelsior,Hangzhou Spark,0.47,1.0,2021
37401,1,Nepal,Control,Atlanta Reign,2021/06/06,Atlanta Reign,San Francisco Shock,1.0,0.425,2021
37402,1,Oasis,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Los Angeles Gladiators,1.495,1.275,2021
37403,1,Lijiang Tower,Control,Atlanta Reign,2021/06/06,Boston Uprising,Atlanta Reign,0.54,1.0,2021
37404,1,Busan,Control,Dallas Fuel,2021/06/06,Dallas Fuel,Houston Outlaws,1.495,0.775,2021
37405,1,Busan,Control,Seoul Dynasty,2021/07/11,Seoul Dynasty,Chengdu Hunters,1.495,1.41,2021
37405,5,Nepal,Control,Chengdu Hunters,2021/07/11,Seoul Dynasty,Chengdu Hunters,0.92,1.06,2021
37406,1,Ilios,Control,Shanghai Dragons,2021/07/11,New York Excelsior,Shanghai Dragons,0.545,1.0,2021
37411,1,Lijiang Tower,Control,Atlanta Reign,2021/07/12,Los Angeles Gladiators,Atlanta Reign,0.315,1.0,2021
37411,5,Nepal,Control,Atlanta Reign,2021/07/12,Los Angeles Gladiators,Atlanta Reign,1.35,1.0,2021
37412,1,Lijiang Tower,Control,Washington Justice,2021/07/11,Washington Justice,Dallas Fuel,1.495,0.995,2021
37412,5,Nepal,Control,Dallas Fuel,2021/07/11,Washington Justice,Dallas Fuel,0.4,1.0,2021
37413,1,Ilios,Control,Los Angeles Gladiators,2021/07/11,Los Angeles Gladiators,Boston Uprising,1.0,0.495,2021
37414,1,Oasis,Control,Paris Eternal,2021/07/11,Paris Eternal,Washington Justice,1.0,0.685,2021
37414,5,Busan,Control,Washington Justice,2021/07/11,Paris Eternal,Washington Justice,0.9,1.0,2021
37147,3,Blizzard World,Hybrid,Dallas Fuel,2021/05/03,Houston Outlaws,Dallas Fuel,1.3332475527942012,1.7265758551611148,2021
37148,3,King's Row,Hybrid,Florida Mayhem,2021/05/02,Florida Mayhem,Washington Justice,1.3265984493345557,0.0,2021
37149,3,Eichenwalde,Hybrid,Dallas Fuel,2021/05/02,San Francisco Shock,Dallas Fuel,0.6732561698266579,1.779598140047686,2021
37150,3,King's Row,Hybrid,Florida Mayhem,2021/05/02,Florida Mayhem,Toronto Defiant,2.582579298790574,0.6481187751412909,2021
37211,3,King's Row,Hybrid,Atlanta Reign,2021/05/01,Atlanta Reign,San Francisco Shock,1.9733826804268555,0.8620743602835494,2021
37212,3,King's Row,Hybrid,Toronto Defiant,2021/05/01,Toronto Defiant,London Spitfire,1.2435320347980057,0.6003966989279313,2021
37213,3,Blizzard World,Hybrid,Florida Mayhem,2021/05/01,Florida Mayhem,Paris Eternal,1.0012209369960599,0.6534376401940142,2021
37214,3,Blizzard World,Hybrid,Washington Justice,2021/04/30,Washington Justice,Toronto Defiant,0.6862873995572699,0.0,2021
37215,3,Eichenwalde,Hybrid,San Francisco Shock,2021/04/30,Florida Mayhem,San Francisco Shock,0.8685823483500394,0.8802652582844891,2021
37216,3,Blizzard World,Hybrid,Boston Uprising,2021/04/30,Boston Uprising,London Spitfire,1.8233097698555687,0.903285514636107,2021
37217,3,King's Row,Hybrid,Boston Uprising,2021/04/29,Boston Uprising,Washington Justice,1.2072188978137381,0.5540493238238726,2021
37218,3,Eichenwalde,Hybrid,Atlanta Reign,2021/04/29,Paris Eternal,Atlanta Reign,0.8552046416204833,0.8985890284281971,2021
37219,4,Blizzard World,Hybrid,Washington Justice,2021/04/25,Vancouver Titans,Washington Justice,0.0,0.6530484650960353,2021
37222,4,Eichenwalde,Hybrid,Washington Justice,2021/04/24,Dallas Fuel,Washington Justice,0.8802581006586494,1.1926910464925458,2021
37224,4,King's Row,Hybrid,Houston Outlaws,2021/04/24,Paris Eternal,Houston Outlaws,0.8872329781618132,1.1003246544395142,2021
37226,4,Eichenwalde,Hybrid,Paris Eternal,2021/04/23,Vancouver Titans,Paris Eternal,0.8657496346957924,1.1736480104511715,2021
37227,2,Blizzard World,Hybrid,Atlanta Reign,2021/04/18,Toronto Defiant,Atlanta Reign,0.9808567632354542,1.3534356121764495,2021
37228,2,King's Row,Hybrid,Florida Mayhem,2021/04/18,Vancouver Titans,Florida Mayhem,0.7194128274933731,1.177251004235985,2021
37229,2,Blizzard World,Hybrid,draw,2021/04/18,Houston Outlaws,San Francisco Shock,1.1481017900710102,1.142691970534611,2021
37230,2,Blizzard World,Hybrid,Dallas Fuel,2021/04/17,Dallas Fuel,Los Angeles Gladiators,1.259830564845518,0.9999537459237167,2021
37231,2,Eichenwalde,Hybrid,Atlanta Reign,2021/04/17,Atlanta Reign,Florida Mayhem,2.1407182734829524,0.6080508434460982,2021
37232,2,Eichenwalde,Hybrid,Toronto Defiant,2021/04/17,Vancouver Titans,Toronto Defiant,0.818907967267761,1.0390162597040846,2021
37233,2,Eichenwalde,Hybrid,San Francisco Shock,2021/04/16,Los Angeles Gladiators,San Francisco Shock,0.8802464903237118,1.7428034915238992,2021
37234,2,King's Row,Hybrid,Dallas Fuel,2021/04/16,Houston Outlaws,Dallas Fuel,0.8668970395705808,1.0348153011728225,2021
37235,3,Numbani,Hybrid,Hangzhou Spark,2021/06/05,Chengdu Hunters,Hangzhou Spark,1.0783608426856537,1.01870688613513,2021
37236,3,Numbani,Hybrid,Seoul Dynasty,2021/06/05,Guangzhou Charge,Seoul Dynasty,0.8536513535850728,1.8199981957750615,2021
37237,3,Numbani,Hybrid,Los Angeles Valiant,2021/06/05,Los Angeles Valiant,Philadelphia Fusion,0.41935764924360425,0.0,2021
37238,3,Hollywood,Hybrid,Hangzhou Spark,2021/06/04,Hangzhou Spark,Los Angeles Valiant,1.6539018493962243,0.5741077379574039,2021
37239,3,Eichenwalde,Hybrid,Chengdu Hunters,2021/06/04,Seoul Dynasty,Chengdu Hunters,0.8662854578952766,0.9840190940773633,2021
37240,3,Hollywood,Hybrid,Philadelphia Fusion,2021/06/04,Guangzhou Charge,Philadelphia Fusion,0.6385017349648088,0.9812414986737149,2021
37241,3,Blizzard World,Hybrid,Shanghai Dragons,2021/05/01,New York Excelsior,Shanghai Dragons,0.6439338319937512,1.4120587166439,2021
37242,3,Blizzard World,Hybrid,Hangzhou Spark,2021/05/01,Hangzhou Spark,Guangzhou Charge,1.9101279572743946,0.8849537945081827,2021
37243,3,Blizzard World,Hybrid,Seoul Dynasty,2021/05/01,Los Angeles Valiant,Seoul Dynasty,0.6101251192530169,1.370311936323626,2021
37244,3,King's Row,Hybrid,Hangzhou Spark,2021/04/30,Shanghai Dragons,Hangzhou Spark,0.0,1.3960871469161584,2021
37245,3,Eichenwalde,Hybrid,Seoul Dynasty,2021/04/30,New York Excelsior,Seoul Dynasty,0.8072903082479426,0.8853505665867871,2021
37246,3,Eichenwalde,Hybrid,Guangzhou Charge,2021/04/30,Guangzhou Charge,Los Angeles Valiant,1.3482081689620662,0.6012329551492138,2021
37247,4,King's Row,Hybrid,Philadelphia Fusion,2021/04/25,Chengdu Hunters,Philadelphia Fusion,0.8719657622458501,0.8787227483019419,2021
37248,4,King's Row,Hybrid,New York Excelsior,2021/04/25,Hangzhou Spark,New York Excelsior,0.5790963118689105,0.88718549646947,2021
37249,4,Eichenwalde,Hybrid,Philadelphia Fusion,2021/04/24,Philadelphia Fusion,Hangzhou Spark,2.1857065743071344,0.6717503010624353,2021
37251,2,Eichenwalde,Hybrid,Philadelphia Fusion,2021/04/18,Los Angeles Valiant,Philadelphia Fusion,0.7875958510655365,0.9291671926150045,2021
37252,2,King's Row,Hybrid,Seoul Dynasty,2021/04/18,Seoul Dynasty,Guangzhou Charge,1.4774982144133704,0.8872253419737808,2021
37253,2,Eichenwalde,Hybrid,Chengdu Hunters,2021/04/18,Chengdu Hunters,Shanghai Dragons,1.2819168031148829,0.0,2021
